step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
13,CASH_OUT,7008.21,19379.59,13694.23,86189.12,87599.08,0
13,CASH_OUT,5928.46,29172.95,13129.12,774.29,4927.04,0
13,CASH_OUT,9269.08,21364.5,14994.75,2786.64,11634.48,0
13,CASH_OUT,1033.88,6017.52,3480.23,18372.79,18669.33,0
13,CASH_OUT,9671.44,19558.76,13579.99,6891.77,13318.78,0
13,CASH_OUT,11527.87,4223.71,3092.71,5678.05,13665.09,1
13,TRANSFER,2994.0,6112.97,4413.98,17393.64,18593.8,0
13,PAYMENT,11296.8,15302.48,13918.68,31684.72,36954.59,0
13,CASH_IN,4915.99,10793.08,8595.81,7432.87,8351.52,0
13,PAYMENT,911.56,6284.13,5292.21,25924.63,26657.45,0
13,PAYMENT,1610.72,14259.42,11357.8,9816.73,11346.28,0
13,CASH_OUT,12924.25,2141.88,2084.75,20721.2,29343.43,1
13,PAYMENT,5087.26,19727.59,17766.91,34191.16,38522.49,0
13,PAYMENT,7374.25,4449.18,4084.94,23782.84,30482.21,0
13,CASH_OUT,721.93,5467.87,5135.27,43360.78,43849.71,0
13,PAYMENT,2586.26,32933.8,24262.8,17441.98,18257.79,0
13,TRANSFER,1507.21,27447.75,22463.59,11974.86,12154.24,0
13,TRANSFER,15249.44,17866.6,15438.51,3436.11,7022.3,0
13,CASH_OUT,1625.62,18989.83,11973.44,9713.97,10407.77,0
13,CASH_OUT,117.09,8168.75,7456.34,5151.04,5226.27,0
13,CASH_OUT,14691.7,3937.38,3584.18,15218.84,24558.0,1
13,TRANSFER,4756.45,4740.24,2158.47,69386.82,73826.85,0
13,DEBIT,535.42,69707.55,58518.43,5468.44,5981.01,0
13,PAYMENT,3731.65,12680.53,9966.64,47860.35,50255.73,0
13,CASH_OUT,3266.13,9966.0,7476.84,35823.0,38832.03,0
13,TRANSFER,1248.13,7199.35,6938.71,23310.05,24153.68,0
13,CASH_IN,2988.68,963.1,917.99,28896.04,31328.52,0
13,PAYMENT,5033.9,27958.51,23122.12,8346.36,12957.03,0
13,CASH_OUT,2716.63,12708.43,9739.42,4439.56,6657.99,0
13,TRANSFER,22708.74,8016.11,2755.25,39797.15,54318.63,0
14,TRANSFER,624.3,4354.59,3260.69,22572.27,22838.88,0
14,TRANSFER,2975.5,5813.07,4411.1,11097.47,13403.66,0
14,CASH_OUT,1423.92,21532.43,18337.58,1772.25,2991.17,0
14,TRANSFER,657.59,29117.67,24789.31,12839.37,13269.55,0
14,CASH_OUT,6897.25,18044.38,14814.08,16826.37,22720.93,0
14,PAYMENT,3982.96,10012.71,4547.59,23316.9,23723.62,0
14,CASH_IN,1996.42,8379.04,6803.44,10349.6,10726.06,0
14,TRANSFER,616.88,7729.03,6558.22,4823.36,5018.58,0
14,PAYMENT,4307.52,7594.53,5775.0,25280.63,28084.43,0
14,CASH_OUT,849.01,29388.88,24946.92,5601.94,6214.59,0
14,CASH_IN,2150.15,2511.36,2030.41,34203.38,35886.24,0
14,CASH_OUT,4840.85,9017.45,5756.85,12842.0,17464.94,0
14,PAYMENT,4302.72,14136.63,7997.05,2542.32,5577.58,0
14,PAYMENT,5104.19,14075.58,13177.01,5932.23,7521.11,0
14,TRANSFER,763.98,12189.19,8740.21,8232.92,8347.03,0
14,TRANSFER,1607.36,9293.61,5212.33,4560.58,5543.33,0
14,CASH_IN,476.0,12609.36,6044.1,52939.58,53189.82,0
14,TRANSFER,3113.64,6057.97,5038.29,57504.54,59344.17,0
14,CASH_OUT,3010.33,4561.62,2879.95,7938.4,8599.83,0
14,CASH_OUT,2331.72,3291.23,3181.35,33378.8,34689.58,0
14,CASH_IN,19228.49,8124.56,7632.34,96462.38,107875.28,0
14,TRANSFER,3921.88,16984.55,15910.14,14908.55,15356.0,0
14,TRANSFER,814.91,60660.87,46611.16,28934.03,29528.83,0
14,CASH_OUT,3376.86,2212.48,2077.69,12922.27,13763.09,0
14,CASH_IN,4606.74,10634.89,10043.59,3052.81,4059.96,0
14,TRANSFER,551.53,5617.34,2544.89,5129.63,5644.46,0
14,PAYMENT,4085.66,19002.42,10113.55,7503.08,8481.78,0
14,PAYMENT,2967.89,2145.24,1998.87,16930.63,18024.35,0
14,PAYMENT,34236.38,8024.71,5960.94,11817.03,25562.48,0
14,CASH_OUT,3401.38,81212.61,77433.16,5854.57,7796.81,0
14,PAYMENT,3949.38,4107.02,2271.84,70460.28,73872.38,0
14,TRANSFER,1366.79,1302.4,897.22,889.82,1063.39,0
14,PAYMENT,9782.32,13381.69,11873.85,7020.82,9261.28,0
14,PAYMENT,2091.94,11291.39,5350.39,3623.06,5324.1,0
14,TRANSFER,2860.29,21859.75,15381.64,29461.55,32050.72,0
14,PAYMENT,18230.13,6221.93,5369.95,47317.42,49390.43,0
14,PAYMENT,4082.39,4647.64,4065.68,9690.08,12793.16,0
14,PAYMENT,395.04,4928.32,4445.7,6343.21,6619.58,0
14,PAYMENT,5395.84,7326.13,6412.23,8586.14,13128.1,0
14,CASH_OUT,6764.42,10281.51,4974.71,5179.98,7197.77,0
14,CASH_OUT,19575.06,34416.08,17135.95,10826.04,30394.94,0
14,CASH_OUT,4952.15,24743.36,21122.59,5263.04,8793.97,0
14,PAYMENT,3813.57,10138.76,5634.72,30032.07,30637.25,0
14,CASH_OUT,415.78,42156.44,29847.2,19693.44,19845.09,0
14,CASH_OUT,6259.23,28770.15,15732.03,44934.65,48316.62,0
14,DEBIT,10108.89,14267.99,9486.53,10346.37,15958.06,0
14,PAYMENT,2811.12,3365.55,3136.83,5278.15,7134.76,0
14,CASH_IN,1050.8,73036.21,39516.5,32424.62,33445.93,0
14,TRANSFER,6351.63,23651.08,13155.72,6340.74,9039.23,0
14,CASH_OUT,145.22,7871.28,4747.37,5349.19,5481.72,0
14,CASH_OUT,2689.96,20734.87,13250.51,20692.09,22395.47,0
14,CASH_OUT,1441.61,7880.57,5838.91,9047.84,9840.05,0
14,TRANSFER,2793.94,12967.6,10562.34,15028.38,16316.99,0
14,PAYMENT,318.41,2311.21,1179.11,32230.32,32296.36,0
14,CASH_IN,5118.88,6541.34,5758.44,4159.32,6590.59,0
14,PAYMENT,22920.2,1721.2,1580.86,9021.09,17875.89,0
14,CASH_OUT,12072.49,3329.59,2766.57,25790.89,27906.53,1
14,TRANSFER,3156.56,16652.43,10041.96,6516.22,7396.79,0
14,CASH_OUT,3108.04,1653.2,1362.47,5870.97,6331.31,0
14,CASH_IN,4853.53,12867.53,7884.47,5855.73,6602.73,0
14,CASH_OUT,5813.61,44009.1,33793.14,6045.14,10402.7,0
14,PAYMENT,6688.67,4290.44,2778.41,8389.84,11350.69,0
14,PAYMENT,2243.41,29300.15,20158.88,11630.79,12468.57,0
14,CASH_OUT,2307.64,11003.11,2841.66,2482.86,2803.92,0
14,CASH_OUT,2862.09,8384.69,7203.75,30540.58,30900.34,0
14,CASH_IN,20627.13,4600.11,2624.77,1682.14,16137.14,0
14,TRANSFER,4812.65,18015.7,15315.34,16845.63,20869.46,0
14,DEBIT,625.29,212347.51,146507.78,14488.14,14774.98,0
14,PAYMENT,861.89,2739.21,2229.11,19940.19,20354.92,0
14,PAYMENT,2800.59,27474.36,18750.26,24209.94,26083.03,0
14,CASH_OUT,5088.45,7843.09,5701.7,2346.89,6385.46,0
14,TRANSFER,8934.52,17928.74,12219.89,6278.99,15155.94,0
14,TRANSFER,2309.31,5636.5,5329.9,11072.43,12130.88,0
14,CASH_OUT,4217.11,11042.07,7654.54,5611.5,9438.32,0
14,CASH_OUT,2200.81,20390.24,15036.14,12440.59,13932.2,0
14,TRANSFER,11492.9,4657.26,4052.45,3061.96,13858.69,0
14,CASH_OUT,9313.63,11875.93,10087.31,8021.26,11154.39,0
14,CASH_OUT,1873.2,33666.63,15555.87,4957.68,5596.94,0
14,TRANSFER,1696.05,4559.43,1982.61,4022.43,4437.16,0
14,TRANSFER,791.23,6061.6,3789.44,7204.85,7514.14,0
14,PAYMENT,1068.7,10575.53,8612.94,54151.99,54450.18,0
14,PAYMENT,2742.24,2136.47,1305.9,18316.71,20357.48,0
14,PAYMENT,691.11,8785.38,7609.87,17287.44,17464.27,0
14,CASH_IN,336.93,29874.27,17228.32,7798.81,8097.54,0
14,CASH_OUT,1748.7,39174.87,25969.83,4715.8,6405.6,0
14,CASH_OUT,3703.47,12662.23,12454.61,18710.18,21781.24,0
14,CASH_OUT,11844.05,7845.1,6092.23,7504.91,14446.29,0
14,TRANSFER,8704.09,7481.77,4455.64,114660.04,122473.08,0
14,DEBIT,2417.76,7054.75,5750.27,31366.29,32512.64,0
14,TRANSFER,958.22,38932.8,35056.83,15345.06,16236.54,0
14,PAYMENT,29024.34,35367.24,28156.26,102545.75,120321.75,0
14,TRANSFER,1444.08,4704.91,4136.86,11045.74,11287.83,0
14,CASH_IN,10222.74,2311.25,2137.76,10303.26,15184.49,0
14,CASH_OUT,7709.49,1836.57,1523.87,7777.66,12449.76,0
14,CASH_OUT,5249.95,24855.11,19245.12,29649.97,31175.43,0
14,TRANSFER,4391.26,34105.51,13139.31,25140.1,28153.67,0
14,PAYMENT,2691.22,17414.68,14384.09,6249.81,8762.0,0
14,CASH_IN,1357.67,1469.12,1049.79,22283.33,23152.68,0
14,CASH_OUT,432.74,11946.32,5187.05,8547.72,8918.32,0
14,CASH_OUT,11439.32,5585.5,2913.25,12484.69,16239.35,1
14,CASH_OUT,11519.95,2303.42,2217.4,10684.62,16871.38,0
14,TRANSFER,635.31,5524.43,3973.75,2431.27,2777.87,0
14,TRANSFER,5081.5,56461.35,48968.26,13887.01,15017.75,0
14,PAYMENT,30942.39,7601.99,5159.18,15957.71,37424.98,0
14,CASH_OUT,4614.5,20259.23,15992.99,6421.3,8053.29,0
14,CASH_OUT,1032.24,1113.13,1067.62,6267.72,6587.43,0
14,CASH_OUT,1194.68,2470.63,1986.49,7374.25,8516.83,0
14,CASH_IN,1223.25,9163.43,8474.69,7365.92,7937.59,0
14,CASH_OUT,3849.8,7714.12,4266.28,8001.56,8849.0,0
14,PAYMENT,1158.33,21838.57,12288.53,10747.31,11904.52,0
14,TRANSFER,1832.18,12234.71,9834.25,16962.51,17391.75,0
14,CASH_OUT,4306.4,3729.9,2518.03,2092.88,6203.69,0
14,TRANSFER,1010.98,2068.14,1311.31,11839.27,12127.67,0
14,CASH_OUT,1058.62,5156.93,3844.72,9794.14,10731.73,0
14,TRANSFER,6777.07,4355.94,4270.07,42590.26,46679.03,0
14,PAYMENT,1608.69,43286.31,37168.94,20918.12,21527.86,0
14,DEBIT,4320.1,4877.27,4458.73,6839.35,7926.46,0
14,CASH_OUT,2692.21,23840.26,18348.01,7851.52,8220.74,0
14,CASH_OUT,12211.61,7958.88,5753.76,2985.81,5048.5,0
14,PAYMENT,20753.11,5524.66,3429.26,2358.02,14781.76,0
14,CASH_IN,1469.09,11486.13,8766.16,15603.48,16078.71,0
14,PAYMENT,1292.99,25849.69,20872.09,33397.79,34397.81,0
14,CASH_OUT,1953.19,6141.5,5729.35,151845.24,152467.85,0
14,CASH_IN,1997.48,96888.7,90093.97,3213.21,3693.4,0
14,TRANSFER,12929.81,5065.82,4768.06,16990.87,26672.79,0
14,CASH_OUT,1641.97,2525.69,887.75,15397.77,15684.93,0
14,PAYMENT,1151.3,14935.96,12435.06,10125.31,10984.79,0
14,CASH_OUT,16696.46,852.16,790.58,13855.64,15532.33,1
14,CASH_OUT,4545.71,5530.0,4746.68,7889.26,10199.66,0
14,CASH_OUT,1500.6,8369.26,4842.76,7138.76,7896.45,0
14,CASH_OUT,8063.45,12816.92,8831.74,14999.33,21298.12,0
14,PAYMENT,2781.31,6631.22,5483.1,7920.29,9813.33,0
14,CASH_IN,1493.59,14228.54,12102.46,3063.94,4421.69,0
14,PAYMENT,8855.47,14138.61,9254.34,3622.68,8029.56,0
14,CASH_OUT,8556.35,1913.22,1594.59,9651.6,14194.7,0
14,CASH_OUT,16781.1,5482.63,4579.54,13752.04,29672.34,0
14,TRANSFER,8387.66,2963.11,2503.54,21677.35,24537.83,0
14,PAYMENT,4016.22,3207.38,3075.37,36830.77,38764.17,0
14,CASH_OUT,1125.95,1977.46,1721.5,13954.26,14967.47,0
14,PAYMENT,567.95,10887.53,8567.21,14011.52,14101.52,0
14,PAYMENT,2392.36,7662.77,4261.22,6537.42,7606.42,0
14,CASH_IN,1768.3,695.43,472.07,12618.16,13238.76,0
14,CASH_OUT,1627.51,42469.38,29280.57,8797.68,9301.17,0
14,PAYMENT,2348.97,3595.03,3451.46,10108.59,10382.05,0
14,CASH_IN,8815.23,30603.44,25513.53,12694.29,17456.35,0
14,TRANSFER,3705.11,37854.12,25523.68,15903.61,18474.53,0
14,PAYMENT,978.75,17380.1,14216.27,3085.09,3390.53,0
14,CASH_IN,5298.86,12151.55,6603.11,3842.49,8051.34,0
14,CASH_IN,780.57,10437.5,7124.04,12413.57,12866.92,0
14,PAYMENT,1643.44,5033.27,3508.97,4446.76,5864.97,0
14,CASH_IN,3003.62,4365.4,3906.29,75096.63,75540.2,0
14,PAYMENT,894.95,13149.27,6785.44,15008.93,15206.78,0
14,PAYMENT,2138.17,2857.92,2389.76,23880.39,24104.58,0
14,PAYMENT,3147.66,18798.5,11163.49,11582.22,12219.57,0
14,CASH_OUT,7406.99,2302.52,1762.45,19817.06,21974.65,0
14,TRANSFER,7542.12,2621.12,2461.45,12035.4,17492.04,0
14,CASH_OUT,5485.67,17125.53,15130.45,52328.63,55297.32,0
14,PAYMENT,1002.68,9788.55,6404.43,24310.39,25070.73,0
14,PAYMENT,19947.24,5741.58,4808.04,9347.49,15489.77,0
14,TRANSFER,1605.07,4910.15,3295.05,28840.67,30136.48,0
14,CASH_IN,4099.96,606.37,382.13,12609.12,13045.84,0
14,TRANSFER,11875.85,1972.85,1282.11,22372.55,27983.66,0
14,TRANSFER,3507.99,25245.52,21414.23,14641.49,16531.24,0
14,CASH_IN,4274.2,12427.64,8706.62,10587.55,12793.13,0
14,CASH_IN,4840.98,46877.58,28115.62,6650.17,8168.75,0
14,TRANSFER,10107.16,90298.74,84347.45,143027.68,151063.15,0
14,CASH_IN,7217.2,16293.15,13175.49,5218.8,11929.37,0
14,TRANSFER,208.44,1728.72,1427.03,15318.94,15387.04,0
14,PAYMENT,1674.61,40631.35,38126.91,10089.45,10977.65,0
14,PAYMENT,4012.84,1670.39,1107.36,5319.45,6324.55,0
14,CASH_IN,1011.66,27387.98,21460.81,8809.87,9648.1,0
14,TRANSFER,4593.85,1808.4,1669.32,36099.36,37731.11,0
14,DEBIT,2759.98,11329.67,9917.47,16634.0,18721.5,0
14,PAYMENT,1638.62,9940.86,9265.38,4288.69,5832.99,0
14,CASH_OUT,3188.88,3048.31,2711.74,4050.49,4478.01,0
14,PAYMENT,1996.96,16617.68,12713.9,18064.3,18703.21,0
14,TRANSFER,14981.79,5868.8,5211.69,18197.04,33166.57,1
14,CASH_OUT,2054.24,1714.18,1325.72,8375.0,9246.66,0
14,CASH_IN,2624.82,2924.5,2275.79,4649.12,5846.19,0
14,TRANSFER,1766.96,11481.67,9847.18,8594.76,9966.47,0
14,CASH_IN,5042.06,10821.22,8210.71,22208.61,23811.87,0
14,CASH_IN,1380.49,2760.9,2353.59,49122.5,50489.74,0
14,TRANSFER,14785.1,12783.99,9262.0,6599.09,20851.55,1
14,DEBIT,5981.2,7746.88,7262.43,6410.76,10358.78,0
14,PAYMENT,2818.71,7612.48,6139.64,11284.18,12333.71,0
14,CASH_OUT,3286.64,14890.29,6887.43,1592.55,2234.04,0
14,TRANSFER,315.2,6422.1,5246.89,5973.79,6174.2,0
14,TRANSFER,1601.19,2426.53,2017.56,7376.88,8831.43,0
14,PAYMENT,25288.65,7805.8,6521.02,2404.83,25227.33,0
14,PAYMENT,17686.56,22496.29,16579.18,83253.48,99685.26,0
14,TRANSFER,1474.21,2110.26,1791.38,43539.67,43898.6,0
14,TRANSFER,1166.19,6697.68,6088.79,1319.5,1808.97,0
14,TRANSFER,1695.24,12326.45,8079.33,12662.96,13724.84,0
14,TRANSFER,2357.33,63239.58,42643.39,8826.55,10538.33,0
14,TRANSFER,668.53,15056.72,8217.29,2129.7,2601.12,0
14,PAYMENT,1161.0,10862.99,9268.1,852.97,1384.62,0
14,TRANSFER,7736.32,11692.11,10079.46,7945.98,10394.11,0
14,PAYMENT,2356.06,2187.31,1752.19,10815.7,12616.6,0
14,PAYMENT,44476.88,12360.66,9690.88,3797.12,34815.39,0
14,TRANSFER,8264.14,15755.94,11864.96,9330.48,17453.64,0
14,CASH_OUT,23961.48,25099.79,16022.6,21993.2,32752.31,0
14,PAYMENT,1222.98,6828.65,4669.38,42631.6,42778.2,0
14,PAYMENT,5097.86,89581.27,78519.9,9512.31,11659.44,0
14,CASH_OUT,2465.76,3683.05,1806.46,33013.9,34520.16,0
14,PAYMENT,6537.05,1575.55,1018.55,5851.9,9753.42,0
14,TRANSFER,862.79,47803.01,43071.15,28422.28,29073.92,0
14,TRANSFER,3428.99,5152.04,4531.27,8999.12,11448.37,0
14,PAYMENT,2746.6,3123.04,1571.15,4240.74,4856.82,0
14,TRANSFER,1117.82,1755.0,1240.83,168804.62,169351.0,0
14,TRANSFER,9968.54,54043.05,49394.33,5599.96,13262.93,0
14,PAYMENT,2846.43,3567.23,2662.22,9409.44,9989.01,0
14,CASH_OUT,4968.78,10807.93,7316.42,3715.04,6096.1,0
14,PAYMENT,2136.23,16566.69,12355.19,12492.12,14339.8,0
14,PAYMENT,18294.53,116577.37,49860.07,7186.88,22654.9,0
14,CASH_IN,9383.08,1803.66,1500.42,15345.64,19819.37,0
14,CASH_IN,1763.79,7634.48,6950.55,6572.78,7663.29,0
14,CASH_IN,886.77,2796.26,1446.97,5691.37,6315.09,0
14,TRANSFER,26421.04,5447.46,2322.84,6457.95,18939.69,1
14,CASH_IN,11277.59,5420.94,4188.5,10090.38,14289.41,0
14,CASH_OUT,13844.5,20169.91,18903.65,6749.27,10416.31,0
15,PAYMENT,11617.2,6090.78,2073.47,123287.71,131419.42,0
15,DEBIT,21180.74,2612.26,2190.64,44391.98,62161.0,0
15,TRANSFER,15083.32,2347.34,2308.23,2918.35,17385.89,0
15,CASH_OUT,1045.8,1462.18,799.19,11107.61,11610.59,0
15,PAYMENT,8492.35,3681.16,2483.87,17269.92,21706.61,0
15,DEBIT,1047.2,8303.95,6840.88,16135.24,16879.41,0
15,PAYMENT,2394.6,9167.85,6946.04,9469.07,9937.46,0
15,DEBIT,693.72,4008.94,3500.78,25932.4,26265.51,0
15,CASH_OUT,2284.71,38145.51,34629.96,42663.1,43373.52,0
15,CASH_OUT,1854.15,5647.97,5016.26,5376.74,6212.92,0
15,TRANSFER,3359.88,7137.61,5658.06,2894.22,5801.29,0
15,CASH_IN,8105.59,5244.53,2420.9,15413.44,16296.11,0
15,CASH_OUT,1126.42,8525.33,6647.3,2695.23,3259.59,0
15,CASH_IN,1891.99,14076.06,10548.39,6474.08,7003.43,0
15,PAYMENT,4237.48,17140.72,11901.88,2193.14,3353.92,0
15,PAYMENT,6921.12,100997.99,70996.72,27520.43,31057.14,0
15,CASH_IN,433.09,30124.55,22534.1,18309.63,18674.68,0
15,CASH_OUT,4445.85,15750.56,8375.74,5420.0,8700.57,0
15,TRANSFER,4532.42,600.0,471.54,7030.01,9996.87,0
15,CASH_OUT,1066.45,11589.51,9216.4,14101.62,14417.38,0
15,PAYMENT,3589.71,10463.4,8148.23,9861.5,11334.82,0
15,PAYMENT,10882.17,1796.06,1280.31,43069.33,46239.56,0
15,PAYMENT,1877.91,8266.49,5853.42,7320.42,8752.86,0
15,PAYMENT,1749.99,56738.28,50302.5,8157.37,9189.55,0
15,TRANSFER,7628.71,1162.17,958.11,4023.92,7962.35,0
15,CASH_IN,2597.85,5221.37,4785.61,8127.87,9625.52,0
15,TRANSFER,9352.61,31236.22,25015.09,6856.64,15918.22,0
15,CASH_OUT,1387.94,29874.14,18377.78,11327.44,12486.22,0
15,CASH_OUT,9070.61,9491.51,4744.43,4974.46,12365.02,0
15,CASH_OUT,184.21,1826.14,1060.36,35677.83,35836.4,0
15,TRANSFER,282.76,17289.04,14921.36,4962.56,5020.32,0
15,PAYMENT,2870.56,4309.4,3801.45,44684.05,46437.57,0
15,CASH_OUT,3065.56,21500.66,15975.02,4669.82,5729.18,0
15,TRANSFER,2684.7,1748.21,1010.28,4761.83,7164.28,0
15,PAYMENT,1593.96,624.2,451.3,19944.72,20998.36,0
15,PAYMENT,3658.29,6882.85,4934.09,27578.77,30035.81,0
15,CASH_IN,1378.0,1050.54,860.61,21132.76,21545.73,0
15,TRANSFER,1116.3,15823.91,8583.75,18606.36,18831.66,0
15,PAYMENT,10025.61,13004.89,8934.32,3571.74,13408.87,0
15,PAYMENT,2733.55,1951.62,992.24,13241.1,14327.94,0
15,CASH_OUT,7134.41,49551.84,45097.35,12127.16,12895.37,0
15,CASH_OUT,696.71,12322.14,7460.68,31668.05,31771.01,0
15,TRANSFER,2367.37,37011.23,24904.49,10750.01,12655.41,0
15,TRANSFER,7707.63,25768.14,18460.78,3326.2,7132.46,0
15,CASH_IN,7816.45,28804.54,18822.98,1578.54,2780.86,0
15,CASH_OUT,3539.8,22509.6,19032.72,22875.97,25843.32,0
15,CASH_OUT,5185.09,10495.54,7660.57,95375.97,97580.85,0
15,CASH_OUT,3337.43,7810.18,6981.75,41928.56,42475.29,0
15,PAYMENT,3310.72,2030.31,1453.65,6562.52,7627.52,0
15,CASH_IN,2468.46,7349.46,4713.98,1277.12,2969.34,0
15,CASH_IN,1861.66,15584.74,14274.17,15949.21,16572.75,0
15,CASH_OUT,9983.64,16705.69,14252.02,11109.5,18106.26,0
15,PAYMENT,1467.78,13976.7,11966.18,11205.5,12504.71,0
15,CASH_IN,6193.93,1997.89,1481.38,2554.88,8185.73,0
15,CASH_OUT,1913.11,12131.16,9382.88,13403.36,13891.51,0
15,CASH_OUT,1934.37,5203.74,3735.45,54741.7,56421.92,0
15,CASH_OUT,11066.94,22958.13,22641.46,39600.46,46096.8,1
15,PAYMENT,2603.63,33230.07,25672.18,13228.04,15126.25,0
15,CASH_OUT,4602.25,19535.5,15078.97,3568.11,4493.94,0
15,TRANSFER,1455.37,4256.07,3331.64,26393.58,27572.72,0
15,TRANSFER,10859.72,1972.51,1268.56,8494.66,14560.17,1
15,PAYMENT,939.31,2690.66,2460.85,10508.28,10943.89,0
15,TRANSFER,8010.45,6163.14,3739.16,17889.19,20822.95,0
15,TRANSFER,9180.88,5673.91,4279.21,3897.7,7005.02,0
15,CASH_IN,4358.02,9242.08,7716.09,18316.54,21388.48,0
15,DEBIT,5141.72,50315.42,24740.29,4368.57,8234.12,0
15,PAYMENT,1463.23,10783.06,6857.34,7755.69,8974.92,0
15,PAYMENT,1954.97,1161.25,1061.52,1083.44,2068.7,0
15,CASH_OUT,921.51,1818.8,1741.64,7708.38,8399.8,0
15,TRANSFER,2768.16,4070.25,3152.76,28583.27,29746.95,0
15,TRANSFER,2235.6,1519.77,893.29,7011.63,8368.43,0
15,PAYMENT,32544.6,23328.7,14848.23,841.18,31291.36,0
15,PAYMENT,340.2,3999.41,2710.68,10041.39,10214.63,0
15,CASH_OUT,979.29,28395.44,26259.13,9262.02,9708.98,0
15,CASH_OUT,5819.74,11034.58,7079.9,34588.28,39110.21,0
15,PAYMENT,520.96,9785.78,9591.34,11731.82,12245.01,0
15,PAYMENT,2511.15,4974.77,2627.6,5827.06,6147.65,0
15,TRANSFER,8911.88,52525.47,37211.73,25025.37,31898.92,0
15,PAYMENT,1119.5,17570.16,12613.22,16206.91,17151.21,0
15,CASH_OUT,6125.36,13023.88,6744.61,4256.48,5305.31,0
15,TRANSFER,1075.47,6303.31,4880.57,1790.14,2735.98,0
15,CASH_OUT,2528.57,3541.68,1833.7,18989.04,20590.71,0
15,TRANSFER,4113.09,52381.23,44494.29,14120.02,15127.43,0
15,TRANSFER,3039.27,61918.08,45355.54,7219.69,7759.67,0
15,CASH_OUT,10561.6,15581.1,14012.18,46376.3,56072.48,1
15,DEBIT,938.13,4774.69,2730.35,7005.02,7178.21,0
15,CASH_IN,3904.54,29125.25,9767.01,29058.04,31882.25,0
15,CASH_IN,2035.2,4192.75,969.47,4867.08,6508.34,0
15,PAYMENT,1875.22,24599.37,15486.06,9280.48,10226.93,0
15,TRANSFER,1384.82,1534.82,1185.99,7833.21,8336.44,0
15,TRANSFER,1679.44,6873.33,3878.61,8090.75,8980.72,0
15,PAYMENT,985.56,3075.76,2410.41,14277.09,14887.23,0
15,CASH_OUT,2525.87,2572.85,2478.05,5301.94,7290.96,0
15,TRANSFER,13111.42,27432.67,17046.76,4981.31,12764.97,1
15,PAYMENT,9343.1,9471.2,7370.56,13087.06,17732.45,0
15,CASH_OUT,2223.42,2955.09,2837.33,57811.88,58198.32,0
15,PAYMENT,2429.03,94616.97,48228.23,20127.86,20557.59,0
15,PAYMENT,2648.65,14532.56,9950.01,42211.05,44667.05,0
15,PAYMENT,2537.74,55677.79,27500.3,5131.63,6058.63,0
15,PAYMENT,1816.15,12665.07,9993.65,7313.43,9079.89,0
15,TRANSFER,2570.85,10930.47,10150.41,2596.9,3376.57,0
15,CASH_OUT,5011.19,7857.77,7458.68,16684.03,21523.95,0
15,CASH_IN,2115.54,12646.56,9545.58,15236.76,16511.12,0
15,TRANSFER,784.24,6741.36,5949.26,17897.04,18497.31,0
15,CASH_OUT,6476.52,24057.34,22744.84,3541.41,4777.47,0
15,PAYMENT,4013.02,5390.7,4796.65,4116.5,6847.05,0
15,TRANSFER,3022.54,13162.71,5486.5,11195.62,13739.1,0
15,PAYMENT,3010.87,5176.18,3779.32,25298.24,27004.78,0
15,PAYMENT,3349.42,10731.11,10296.27,26248.39,28283.55,0
15,PAYMENT,3039.49,52986.43,42895.53,3221.0,5623.99,0
15,TRANSFER,23679.0,1978.73,1300.49,39452.53,54232.38,1
15,PAYMENT,5450.43,12589.25,11410.62,92299.92,94605.47,0
15,TRANSFER,11874.7,3808.39,3270.93,10572.45,15842.56,1
15,CASH_IN,1788.58,7731.95,5208.19,24174.53,24928.42,0
15,CASH_OUT,18592.19,2414.05,2079.5,4890.46,17547.46,0
15,CASH_OUT,5209.29,2470.19,2358.27,9118.37,14251.76,0
15,CASH_OUT,3185.72,20517.95,18000.25,36329.21,37706.13,0
15,PAYMENT,309.59,2555.81,1359.69,2133.18,2434.6,0
15,CASH_OUT,2187.04,1672.6,936.86,36420.25,38306.88,0
15,PAYMENT,8132.64,5186.14,3870.61,1874.82,5875.95,0
15,PAYMENT,1667.16,20393.77,17335.19,8372.04,9168.62,0
15,TRANSFER,251.2,4576.69,3500.02,12327.12,12571.63,0
15,TRANSFER,10232.21,16493.61,11048.42,29437.26,32604.91,0
15,PAYMENT,1451.3,4162.89,3434.42,1517.21,1725.18,0
15,CASH_IN,2276.58,5508.46,4865.67,17483.21,18138.09,0
15,CASH_OUT,686.07,5664.03,4654.46,5713.66,6127.05,0
15,TRANSFER,925.39,4916.33,3993.55,1811.28,2603.57,0
15,CASH_OUT,541.03,5913.13,3951.92,1824.25,2129.81,0
15,TRANSFER,11370.74,2815.62,2091.08,42755.61,53642.72,1
15,CASH_IN,421.33,10410.5,6998.69,29247.23,29335.57,0
15,CASH_OUT,3911.05,5143.28,3922.12,1225.19,2650.07,0
15,CASH_IN,1271.49,26009.22,18620.09,30810.58,32071.76,0
15,CASH_OUT,9483.17,18412.44,12291.36,132472.01,134022.81,0
15,CASH_OUT,1000.41,2696.66,1939.61,12164.7,12421.22,0
15,TRANSFER,5113.95,24674.49,13324.66,90618.72,92483.22,0
15,CASH_IN,2446.27,2329.06,1203.96,38432.77,39405.26,0
